2812.732857,3285.478940,0.234927,0.174213,0.000000
2645.492691,3326.530383,0.321030,0.234113,0.000000
3348.766521,2482.516302,0.168629,0.225556,0.000000
3718.628804,2507.022718,0.215114,0.314143,0.000000
3927.299506,2766.107061,0.152624,0.232282,0.000000
3715.576516,2624.696922,0.175072,0.256179,0.000000
2806.270286,1845.760955,0.356095,0.530631,0.000000
3926.955363,2643.613816,0.145602,0.225508,0.000000
3713.651162,2580.266218,0.183733,0.260604,0.000000
3471.353356,2531.133351,0.165851,0.230309,0.000000
3684.367382,2643.956692,0.144054,0.212483,0.000000
3940.276931,2714.051192,0.206237,0.299639,0.000000
3955.629671,2687.634919,0.196111,0.293466,0.000000
3519.940618,2941.218100,0.141058,0.186417,0.000000
3956.688302,2811.156211,0.121593,0.195054,0.000000
3694.137686,2973.162393,0.134704,0.182483,0.000000
4128.823652,2925.316652,0.126070,0.200107,0.000000
3932.288026,2712.984375,0.122227,0.207122,0.000000
3837.533283,2930.791519,0.127240,0.185635,0.000000
3417.667134,2915.553463,0.146676,0.179211,0.000000
3746.206087,3156.970222,0.172385,0.215696,0.000000
3791.167144,3120.699172,0.123442,0.163576,0.000000
3380.856535,2895.093840,0.133493,0.168012,0.000000
3593.621063,2926.996889,0.126812,0.172608,0.000000
3571.464555,2353.366392,0.207530,0.307484,0.000000
3624.007759,2921.056265,0.165711,0.221375,0.000000
3703.024744,2978.388759,0.125834,0.175876,0.000000
3697.981213,2914.937342,0.165090,0.224353,0.000000
3972.842477,3058.870296,0.126310,0.186851,0.000000
4127.033552,3054.202491,0.151212,0.216036,0.000000
3991.724152,2934.760253,0.177870,0.249022,0.000000
4129.107601,2970.158471,0.123030,0.186075,0.000000
4219.083966,3016.583462,0.140392,0.219699,0.000000
4443.832054,3128.516674,0.133640,0.208813,0.000000
3845.877281,2938.731537,0.125650,0.176254,0.000000
3465.225620,2419.543158,0.262234,0.348058,0.000000
4083.074059,3015.500096,0.122026,0.178638,0.000000
3809.127123,2949.239949,0.123728,0.170388,0.000000
4061.987655,2940.420771,0.116542,0.181295,0.000000
3963.105783,3016.326070,0.120412,0.177046,0.000000
3765.629865,2838.816930,0.130610,0.188601,0.000000
2954.108807,3526.094288,0.227624,0.162704,0.000000
3055.349142,3505.042571,0.185694,0.140981,0.000000
2839.291947,3335.222056,0.237108,0.167905,0.000000
2958.365636,3459.615118,0.216094,0.147360,0.000000
3223.074888,3602.364204,0.174323,0.140778,0.000000
3465.225620,2419.543158,0.262234,0.348058,0.000000
3078.737895,3595.792431,0.198278,0.141924,0.000000
2159.199155,3048.638649,0.266464,0.193814,0.000000
2194.223071,3102.307469,0.255862,0.189542,0.000000
2279.559154,3261.440315,0.252934,0.187355,0.000000
